date,summary,precipIntensity,precipProbability,temperature,humidity,windSpeed,visibility
2018/5/19 13:00,Humid,0,0,31.83,0.67,2.09,10.003
2018/5/19 14:00,Humid,0,0,33.02,0.62,3.57,10.003
2018/5/19 15:00,Humid,0,0,33.19,0.61,1.58,10.003
2018/5/19 16:00,Humid,0,0,32.27,0.6,2.08,10.003
2018/5/19 17:00,Humid,0,0,32.14,0.62,3.89,10.003
2018/5/19 18:00,Humid,0,0,31.1,0.63,1.69,10.003
2018/5/19 19:00,Humid,0,0,29.19,0.69,1.32,10.003
2018/5/19 20:00,Humid,0,0,28.38,0.78,2.22,10.003
2018/5/19 21:00,Humid,0,0,27.78,0.76,0.58,10.003
2018/5/19 22:00,Humid,0,0,27.34,0.78,0.56,10.003
2018/5/19 23:00,Humid,0,0,27.05,0.83,2.24,10.003
2018/5/20 0:00,Clear,,,28.62,0.76,2.6,10.003
2018/5/20 1:00,Clear,,,28.62,0.76,2.6,10.003
2018/5/20 2:00,Clear,,,28.62,0.81,3.6,10.003
2018/5/20 3:00,Clear,,,27.62,0.86,3.6,10.003
2018/5/20 4:00,Clear,,,27.62,0.86,1.5,10.003
2018/5/20 5:00,Clear,,,28.62,0.81,2.6,10.003
2018/5/20 6:00,Clear,,,28.62,0.81,2.6,10.003
2018/5/20 7:00,Clear,,,28.62,0.81,3.1,10.003
2018/5/20 8:00,Clear,,,29.61,0.72,2.6,10.003
2018/5/20 9:00,Clear,,,30.62,0.72,4.6,10.003
2018/5/20 10:00,Clear,,,31.61,0.68,5.7,10.003
2018/5/20 11:00,Clear,,,31.61,0.64,6.21,10.003
2018/5/20 12:00,Clear,,,31.61,0.6,6.7,10.003
2018/5/20 13:00,Clear,,,33.6,0.54,6.21,10.003
2018/5/20 14:00,Clear,,,33.6,0.51,6.21,10.003
2018/5/20 15:00,Clear,,,34.61,0.45,5.09,10.003
2018/5/20 16:00,Clear,,,33.6,0.51,5.09,10.003
2018/5/20 17:00,Clear,,,33.6,0.48,6.21,10.003
2018/5/20 18:00,Clear,,,31.61,0.57,3.6,10.003
2018/5/20 19:00,Clear,,,29.61,0.68,3.6,10.003
2018/5/20 20:00,Clear,,,29.61,0.68,2.6,10.003
2018/5/20 21:00,Clear,,,28.62,0.76,3.1,10.003
2018/5/20 22:00,Clear,,,28.62,0.76,3.6,10.003
2018/5/20 23:00,Clear,,,28.62,0.76,2.6,10.003
2018/5/21 0:00,Clear,,,28.62,0.76,2.09,10.003
2018/5/21 1:00,Clear,,,28.62,0.76,3.1,10.003
2018/5/21 2:00,Clear,,,28.62,0.76,2.6,10.003
2018/5/21 3:00,Clear,,,27.62,0.81,2.09,10.003
2018/5/21 4:00,Clear,,,28.62,0.76,2.09,10.003
2018/5/21 5:00,Clear,,,27.62,0.81,2.6,10.003
2018/5/21 6:00,Clear,,,28.62,0.81,2.6,10.003
2018/5/21 7:00,Clear,,,28.62,0.81,2.09,10.003
2018/5/21 8:00,Clear,,,29.61,0.76,2.09,10.003
2018/5/21 9:00,Clear,,,30.62,0.72,1.5,10.003
2018/5/21 10:00,Clear,,,29.61,0.76,2.09,10.003
2018/5/21 11:00,Clear,,,29.61,0.76,3.1,10.003
2018/5/21 12:00,Clear,,,31.61,0.64,4.6,10.003
2018/5/21 13:00,Clear,,,32.62,0.54,5.7,10.003
2018/5/21 14:00,Clear,,,32.62,0.57,5.09,10.003
2018/5/21 15:00,Clear,,,32.62,0.57,3.1,10.003
2018/5/21 16:00,Clear,,,33.6,0.54,4.11,10.003
2018/5/21 17:00,Clear,,,31.61,0.6,2.6,10.003
2018/5/21 18:00,Clear,,,31.61,0.6,2.09,10.003
2018/5/21 19:00,Clear,,,30.62,0.64,1.5,10.003
2018/5/21 20:00,Clear,,,29.61,0.68,3.1,10.003
2018/5/21 21:00,Clear,,,29.61,0.68,3.1,10.003
2018/5/21 22:00,Clear,,,28.62,0.72,3.1,10.003
2018/5/21 23:00,Clear,,,28.62,0.72,2.6,10.003
2018/5/22 0:00,Clear,,,28.62,0.76,3.1,10.003
2018/5/22 1:00,Clear,,,28.62,0.81,4.11,10.003
2018/5/22 2:00,Clear,,,27.62,0.81,3.6,10.003
2018/5/22 3:00,Clear,,,27.62,0.81,2.6,10.003
2018/5/22 4:00,Clear,,,27.62,0.81,2.09,10.003
2018/5/22 5:00,Clear,,,27.62,0.81,1.5,10.003
2018/5/22 6:00,Clear,,,27.62,0.81,2.09,10.003
2018/5/22 7:00,Clear,,,29.61,0.68,1.5,10.003
2018/5/22 8:00,Clear,,,30.62,0.64,2.09,10.003
2018/5/22 9:00,Clear,,,30.62,0.64,2.09,10.003
2018/5/22 10:00,Clear,,,30.62,0.64,2.09,10.003
2018/5/22 11:00,Clear,,,31.61,0.57,3.1,10.003
2018/5/22 12:00,Clear,,,32.62,0.54,3.6,10.003
2018/5/22 13:00,Clear,,,32.62,0.54,4.6,10.003
2018/5/22 14:00,Clear,,,32.62,0.5,5.7,10.003
2018/5/22 15:00,Clear,,,34.61,0.48,6.21,10.003
2018/5/22 16:00,Clear,,,32.62,0.54,5.09,10.003
2018/5/22 17:00,Clear,,,31.61,0.53,,10.003
2018/5/22 18:00,Clear,,,31.61,0.53,2.09,10.003
2018/5/22 19:00,Clear,,,29.61,0.64,4.11,10.003
2018/5/22 20:00,Clear,,,29.61,0.64,5.09,10.003
2018/5/22 21:00,Clear,,,28.62,0.72,3.1,10.003
2018/5/22 22:00,Clear,,,28.62,0.72,5.7,10.003
2018/5/22 23:00,Clear,,,29.61,0.68,1.5,10.003
2018/5/23 0:00,Clear,,,28.62,0.76,1.5,10.003
2018/5/23 1:00,Clear,,,28.62,0.72,5.09,10.003
2018/5/23 2:00,Clear,,,28.62,0.76,3.1,10.003
2018/5/23 3:00,Clear,,,28.62,0.76,3.1,10.003
2018/5/23 4:00,Clear,,,28.62,0.76,3.6,10.003
2018/5/23 5:00,Clear,,,27.62,0.81,3.1,10.003
2018/5/23 6:00,Clear,,,27.62,0.81,2.09,10.003
2018/5/23 7:00,Clear,,,28.62,0.76,2.6,10.003
2018/5/23 8:00,Clear,,,29.61,0.72,1.5,10.003
2018/5/23 9:00,Clear,,,30.62,0.72,2.09,10.003
2018/5/23 10:00,Clear,,,30.62,0.68,2.09,10.003
2018/5/23 11:00,Clear,,,31.61,0.57,2.6,10.003
2018/5/23 12:00,Clear,,,32.62,0.5,2.6,10.003
2018/5/23 13:00,Clear,,,33.6,0.45,2.6,10.003
2018/5/23 14:00,Clear,,,34.61,0.45,2.6,10.003
2018/5/23 15:00,Clear,,,34.61,0.4,3.1,10.003
2018/5/23 16:00,Clear,,,33.6,0.51,5.09,10.003
2018/5/23 17:00,Clear,,,33.6,0.45,5.09,10.003
2018/5/23 18:00,Clear,,,31.61,0.68,4.6,10.003
2018/5/23 19:00,Clear,,,30.62,0.72,4.11,10.003
2018/5/23 20:00,Clear,,,29.61,0.72,4.6,10.003
2018/5/23 21:00,Clear,,,29.61,0.72,3.1,10.003
2018/5/23 22:00,Clear,,,29.61,0.72,3.1,10.003
2018/5/23 23:00,Clear,,,29.61,0.72,4.6,10.003
2018/5/24 0:00,Clear,,,29.61,0.72,3.6,10.003
2018/5/24 1:00,Clear,,,28.62,0.81,3.6,10.003
2018/5/24 2:00,Clear,,,28.62,0.76,4.11,10.003
2018/5/24 3:00,Clear,,,29.61,0.72,2.09,10.003
2018/5/24 4:00,Clear,,,28.62,0.76,2.6,10.003
2018/5/24 5:00,Clear,,,27.62,0.81,1.5,10.003
2018/5/24 6:00,Clear,,,28.62,0.76,1.5,10.003
2018/5/24 7:00,Clear,,,29.61,0.72,2.09,10.003
2018/5/24 8:00,Clear,,,30.62,0.68,1.5,10.003
2018/5/24 9:00,Clear,,,30.62,0.72,1.5,10.003
2018/5/24 10:00,Clear,,,30.62,0.72,2.6,10.003
2018/5/24 11:00,Clear,,,31.61,0.6,2.6,10.003
2018/5/24 12:00,Clear,,,32.62,0.57,5.09,10.003
2018/5/24 13:00,Clear,,,33.6,0.54,6.21,10.003
2018/5/24 14:00,Clear,,,32.62,0.57,6.7,10.003
2018/5/24 15:00,Clear,,,32.62,0.54,5.7,10.003
2018/5/24 16:00,Clear,,,31.61,0.57,5.09,10.003
2018/5/24 17:00,Clear,,,30.62,0.6,5.7,10.003
2018/5/24 18:00,Clear,,,30.62,0.64,5.7,10.003
2018/5/24 19:00,Clear,,,29.61,0.68,5.09,10.003
2018/5/24 20:00,Clear,,,28.62,0.72,4.11,10.003
2018/5/24 21:00,Clear,,,28.62,0.72,4.6,10.003
2018/5/24 22:00,Clear,,,28.62,0.72,4.11,10.003
2018/5/24 23:00,Clear,,,28.62,0.72,2.6,10.003
2018/5/25 0:00,Clear,,,28.62,0.72,3.6,10.003
2018/5/25 1:00,Clear,,,28.62,0.76,3.1,10.003
2018/5/25 2:00,Clear,,,27.62,0.76,2.6,10.003
2018/5/25 3:00,Clear,,,28.62,0.72,2.6,10.003
2018/5/25 4:00,Clear,,,27.62,0.76,3.1,10.003
2018/5/25 5:00,Clear,,,28.62,0.72,2.09,10.003
2018/5/25 6:00,Clear,,,28.62,0.72,,10.003
2018/5/25 7:00,Clear,,,29.61,0.68,1.5,10.003
2018/5/25 8:00,Clear,,,30.62,0.64,1.5,10.003
2018/5/25 9:00,Clear,,,30.62,0.64,2.6,10.003
2018/5/25 10:00,Clear,,,30.62,0.64,4.6,10.003
2018/5/25 11:00,Clear,,,32.62,0.57,4.6,10.003
2018/5/25 12:00,Clear,,,31.61,0.6,5.09,10.003
2018/5/25 13:00,Clear,,,31.61,0.57,6.21,10.003
2018/5/25 14:00,Clear,,,32.62,0.47,4.6,10.003
2018/5/25 15:00,Clear,,,33.6,0.48,6.21,10.003
2018/5/25 16:00,Clear,,,32.62,0.54,5.7,10.003
2018/5/25 17:00,Clear,,,32.62,0.57,6.21,10.003
2018/5/25 18:00,Clear,,,30.62,0.64,3.6,10.003
2018/5/25 19:00,Clear,,,29.61,0.72,4.11,10.003
2018/5/25 20:00,Clear,,,29.61,0.72,3.6,10.003
2018/5/25 21:00,Clear,,,29.61,0.72,4.6,10.003
2018/5/25 22:00,Clear,,,29.61,0.76,3.1,10.003
2018/5/25 23:00,Clear,,,29.61,0.76,4.6,10.003
2018/5/26 0:00,Clear,,,29.61,0.72,3.1,10.003
2018/5/26 1:00,Clear,,,29.61,0.72,3.6,10.003
2018/5/26 2:00,Clear,,,28.62,0.81,5.7,10.003
2018/5/26 3:00,Clear,,,29.61,0.76,3.1,10.003
2018/5/26 4:00,Clear,,,29.61,0.72,4.11,10.003
2018/5/26 5:00,Clear,,,29.61,0.76,3.1,10.003
2018/5/26 6:00,Clear,,,29.61,0.76,2.6,10.003
2018/5/26 7:00,Clear,,,29.61,0.76,3.6,10.003
2018/5/26 8:00,Clear,,,30.62,0.72,4.11,10.003
2018/5/26 9:00,Clear,,,30.62,0.72,5.7,10.003
2018/5/26 10:00,Clear,,,31.61,0.68,5.7,10.003
2018/5/26 11:00,Clear,,,32.62,0.57,6.7,10.003
2018/5/26 12:00,Clear,,,33.6,0.54,7.2,10.003
2018/5/26 13:00,Clear,,,33.6,0.54,8.21,10.003
2018/5/26 14:00,Clear,,,33.6,0.61,5.09,10.003
2018/5/26 15:00,Clear,,,33.6,0.57,6.21,10.003
2018/5/26 16:00,Clear,,,32.62,0.57,6.21,10.003
2018/5/26 17:00,Clear,,,32.62,0.61,6.7,10.003
2018/5/26 18:00,Clear,,,31.61,0.6,6.21,10.003
2018/5/26 19:00,Clear,,,30.62,0.68,4.6,10.003
2018/5/26 20:00,Clear,,,29.61,0.76,4.11,10.003
2018/5/26 21:00,Clear,,,29.61,0.76,3.6,10.003
2018/5/26 22:00,Clear,,,29.61,0.76,3.6,10.003
2018/5/26 23:00,Clear,,,29.61,0.76,3.6,10.003
2018/5/27 0:00,Clear,,,29.61,0.76,3.1,10.003
2018/5/27 1:00,Clear,,,29.61,0.76,4.11,10.003
2018/5/27 2:00,Clear,,,29.61,0.76,4.6,10.003
2018/5/27 3:00,Clear,,,29.61,0.76,5.09,10.003
2018/5/27 4:00,Clear,,,28.62,0.81,4.6,10.003
2018/5/27 5:00,Clear,,,29.61,0.76,5.7,10.003
2018/5/27 6:00,Clear,,,29.61,0.76,4.6,10.003
2018/5/27 7:00,Clear,,,29.61,0.81,5.09,10.003
2018/5/27 8:00,Clear,,,30.62,0.76,5.09,10.003
2018/5/27 9:00,Clear,,,31.61,0.72,6.21,10.003
2018/5/27 10:00,Clear,,,32.62,0.68,6.21,10.003
2018/5/27 11:00,Clear,,,31.61,0.6,6.7,10.003
2018/5/27 12:00,Clear,,,32.62,0.64,6.7,10.003
2018/5/27 13:00,Clear,,,33.6,0.61,8.21,10.003
2018/5/27 14:00,Clear,,,33.6,0.61,7.7,10.003
2018/5/27 15:00,Clear,,,33.6,0.61,8.8,10.003
2018/5/27 16:00,Clear,,,27.62,0.81,7.7,10.003
2018/5/27 17:00,Clear,,,29.61,0.68,3.6,10.003
2018/5/27 18:00,Clear,,,29.61,0.76,3.6,10.003
2018/5/27 19:00,Clear,,,28.62,0.81,3.1,10.003
2018/5/27 20:00,Clear,,,28.62,0.81,2.09,10.003
2018/5/27 21:00,Clear,,,29.61,0.72,2.09,10.003
2018/5/27 22:00,Clear,,,29.61,0.72,1.5,10.003
2018/5/27 23:00,Clear,,,29.61,0.76,2.09,10.003
2018/5/28 0:00,Clear,,,29.61,0.76,2.09,10.003
2018/5/28 1:00,Clear,,,29.61,0.76,1,10.003
2018/5/28 2:00,Clear,,,28.62,0.76,1.5,10.003
2018/5/28 3:00,Clear,,,28.62,0.76,2.6,10.003
2018/5/28 4:00,Clear,,,28.62,0.81,3.6,8.998
2018/5/28 5:00,Clear,,,27.62,0.86,4.6,10.003
2018/5/28 6:00,Clear,,,27.62,0.86,4.11,10.003
2018/5/28 7:00,Clear,,,28.62,0.81,4.11,8.005
2018/5/28 8:00,Clear,,,28.62,0.81,3.6,6.004
2018/5/28 9:00,Clear,,,29.61,0.76,3.1,5.002
2018/5/28 10:00,Clear,,,30.62,0.68,3.6,5.002
2018/5/28 11:00,Humid,0,0,32.5,0.61,2.3,6.004
2018/5/28 12:00,Clear,0,0,30.58,0.6,2.43,10.003
2018/5/28 13:00,Clear,0,0,31.25,0.58,2.43,10.003
2018/5/28 14:00,Humid,0,0,34.1,0.54,3.6,10.003
2018/5/28 15:00,Humid,0,0,33.6,0.54,3.1,10.003
2018/5/28 16:00,Humid,0,0,32.62,0.57,3.1,10.003
2018/5/28 17:00,Humid,0,0,32.48,0.63,4.21,10.003
2018/5/28 18:00,Humid,0,0,31.06,0.67,3.27,10.003
2018/5/28 19:00,Humid,0,0,29.96,0.69,3.37,10.003
2018/5/28 20:00,Humid,0,0,29.44,0.75,4.09,10.003
2018/5/28 21:00,Humid,0,0,29.17,0.73,1.13,10.003
2018/5/28 22:00,Humid,0,0,28.14,0.76,0.77,10.003
2018/5/28 23:00,Humid,0,0,28.21,0.77,1.56,10.003
2018/5/29 0:00,Humid,0,0,27.56,0.78,1.89,10.003
2018/5/29 1:00,Humid,0,0,27.78,0.78,1.31,10.003
2018/5/29 2:00,Humid,0,0,27.52,0.82,2.65,12.231
2018/5/29 3:00,Clear,,,28.62,0.81,1.5,10.003
2018/5/29 4:00,Clear,,,29.61,0.76,1.5,10.003
2018/5/29 5:00,Clear,,,28.62,0.86,2.6,10.003
2018/5/29 6:00,Clear,,,29.61,0.76,2.09,10.003
2018/5/29 7:00,Clear,,,29.61,0.76,2.09,10.003
2018/5/29 8:00,Clear,,,30.62,0.72,2.09,10.003
2018/5/29 9:00,Clear,,,30.62,0.76,2.6,10.003
2018/5/29 10:00,Clear,,,32.62,0.61,2.6,10.003
2018/5/29 11:00,Clear,,,32.62,0.64,2.6,10.003
2018/5/29 12:00,Clear,,,32.62,0.57,3.1,10.003
2018/5/29 13:00,Clear,,,32.62,0.61,2.6,10.003
2018/5/29 14:00,Clear,,,33.6,0.54,3.6,10.003
2018/5/29 15:00,Clear,,,34.61,0.51,4.11,10.003
2018/5/29 16:00,Clear,,,34.61,0.51,4.6,10.003
2018/5/29 17:00,Clear,,,33.6,0.54,6.7,10.003
2018/5/29 18:00,Clear,,,32.62,0.57,7.2,10.003
2018/5/29 19:00,Clear,,,31.61,0.68,7.2,10.003
2018/5/29 20:00,Clear,,,30.62,0.72,7.2,10.003
2018/5/29 21:00,Clear,,,30.62,0.72,6.21,10.003
2018/5/29 22:00,Clear,,,30.62,0.72,6.21,10.003
2018/5/29 23:00,Clear,,,30.62,0.64,5.09,10.003
2018/5/30 0:00,Clear,,,30.62,0.64,4.11,10.003
2018/5/30 1:00,Clear,,,30.62,0.6,2.6,10.003
2018/5/30 2:00,Clear,,,30.62,0.68,3.6,10.003
2018/5/30 3:00,Clear,,,29.61,0.68,3.6,10.003
2018/5/30 4:00,Clear,,,30.62,0.6,3.6,10.003
2018/5/30 5:00,Clear,,,29.61,0.76,4.6,10.003
2018/5/30 6:00,Clear,,,29.61,0.81,4.11,10.003
2018/5/30 7:00,Clear,,,29.61,0.81,3.6,10.003
2018/5/30 8:00,Clear,,,30.62,0.76,2.6,10.003
2018/5/30 9:00,Clear,,,31.61,0.68,1.5,10.003
2018/5/30 10:00,Clear,,,32.62,0.64,2.6,10.003
2018/5/30 11:00,Clear,,,32.62,0.64,3.1,10.003
2018/5/30 12:00,Clear,,,32.62,0.61,4.11,10.003
2018/5/30 13:00,Clear,,,34.61,0.54,5.7,10.003
2018/5/30 14:00,Clear,,,34.61,0.54,6.7,10.003
2018/5/30 15:00,Clear,,,35.63,0.43,5.09,10.003
2018/5/30 16:00,Clear,,,34.61,0.48,6.21,10.003
2018/5/30 17:00,Clear,,,34.61,0.48,5.7,10.003
2018/5/30 18:00,Clear,,,33.6,0.51,6.21,10.003
2018/5/30 19:00,Clear,,,32.62,0.54,4.6,10.003
2018/5/30 20:00,Clear,,,31.61,0.57,3.1,10.003
2018/5/30 21:00,Clear,,,30.62,0.6,4.11,10.003
2018/5/30 22:00,Clear,,,30.62,0.68,2.09,10.003
2018/5/30 23:00,Clear,,,30.62,0.68,3.1,10.003
2018/5/31 0:00,Clear,,,29.61,0.68,2.6,10.003
2018/5/31 1:00,Clear,,,29.61,0.76,,10.003
2018/5/31 2:00,Clear,,,29.61,0.76,3.6,10.003
2018/5/31 3:00,Clear,,,29.61,0.72,2.6,10.003
2018/5/31 4:00,Clear,,,29.61,0.76,3.6,10.003
2018/5/31 5:00,Clear,,,29.61,0.76,2.6,10.003
2018/5/31 6:00,Clear,,,29.61,0.76,2.09,10.003
2018/5/31 7:00,Clear,,,29.61,0.81,3.1,10.003
2018/5/31 8:00,Clear,,,30.62,0.72,4.11,10.003
2018/5/31 9:00,Clear,,,31.61,0.64,3.1,10.003
2018/5/31 10:00,Clear,,,32.62,0.57,4.11,10.003
2018/5/31 11:00,Clear,,,32.62,0.57,3.1,10.003
2018/5/31 12:00,Clear,,,32.62,0.61,2.6,10.003
2018/5/31 13:00,Clear,,,33.6,0.54,4.11,10.003
2018/5/31 14:00,Clear,,,34.61,0.51,5.7,10.003
2018/5/31 15:00,Clear,,,34.61,0.54,6.7,10.003
2018/5/31 16:00,Clear,,,35.63,0.45,6.7,10.003
2018/5/31 17:00,Clear,,,34.61,0.48,6.21,10.003
2018/5/31 18:00,Clear,,,32.62,0.57,6.21,10.003
2018/5/31 19:00,Clear,,,31.61,0.64,5.7,10.003
2018/5/31 20:00,Clear,,,30.62,0.68,3.1,10.003
2018/5/31 21:00,Clear,,,30.62,0.68,3.6,10.003
2018/5/31 22:00,Clear,,,30.62,0.68,2.6,10.003
2018/5/31 23:00,Clear,,,30.62,0.64,2.6,10.003
2018/6/1 0:00,Clear,,,29.61,0.72,,10.003
2018/6/1 1:00,Clear,,,29.61,0.72,3.1,10.003
2018/6/1 2:00,Clear,,,29.61,0.72,2.09,10.003
2018/6/1 3:00,Clear,,,29.61,0.72,2.09,10.003
2018/6/1 4:00,Clear,,,28.62,0.76,2.09,10.003
2018/6/1 5:00,Clear,,,28.62,0.76,2.09,10.003
2018/6/1 6:00,Clear,,,28.62,0.76,2.09,10.003
2018/6/1 7:00,Clear,,,29.61,0.76,1.5,10.003
2018/6/1 8:00,Clear,,,29.61,0.76,1.5,10.003
2018/6/1 9:00,Clear,,,30.62,0.72,2.6,10.003
2018/6/1 10:00,Clear,,,32.62,0.61,3.1,10.003
2018/6/1 11:00,Clear,,,32.62,0.61,4.11,10.003
2018/6/1 12:00,Clear,,,33.6,0.57,5.09,10.003
2018/6/1 13:00,Clear,,,33.6,0.51,5.7,10.003
2018/6/1 14:00,Clear,,,33.6,0.51,4.6,10.003
2018/6/1 15:00,Clear,,,32.62,0.57,3.6,10.003
2018/6/1 16:00,Clear,,,31.61,0.6,5.7,10.003
2018/6/1 17:00,Clear,,,31.61,0.64,6.7,10.003
2018/6/1 18:00,Clear,,,31.61,0.68,6.7,10.003
2018/6/1 19:00,Clear,,,29.61,0.76,5.7,10.003
2018/6/1 20:00,Clear,,,29.61,0.76,6.7,10.003
2018/6/1 21:00,Clear,,,29.61,0.76,7.2,10.003
2018/6/1 22:00,Clear,,,28.62,0.81,6.7,10.003
2018/6/1 23:00,Clear,,,28.62,0.81,8.21,10.003
2018/6/2 0:00,Clear,,,28.62,0.81,8.8,10.003
2018/6/2 1:00,Clear,,,28.62,0.76,7.7,10.003
2018/6/2 2:00,Clear,,,27.62,0.81,7.7,10.003
2018/6/2 3:00,Clear,,,27.62,0.81,8.21,10.003
2018/6/2 4:00,Clear,,,27.62,0.81,7.2,10.003
2018/6/2 5:00,Clear,,,27.62,0.81,6.7,10.003
2018/6/2 6:00,Clear,,,27.62,0.81,7.2,10.003
2018/6/2 7:00,Clear,,,28.62,0.72,7.7,10.003
2018/6/2 8:00,Clear,,,29.61,0.72,8.21,10.003
2018/6/2 9:00,Clear,,,29.61,0.68,8.8,10.003
2018/6/2 10:00,Clear,,,30.62,0.64,7.7,10.003
2018/6/2 11:00,Clear,,,31.61,0.57,6.7,10.003
2018/6/2 12:00,Clear,,,32.62,0.57,6.7,10.003
2018/6/2 13:00,Clear,,,31.61,0.57,7.2,10.003
2018/6/2 14:00,Clear,,,32.62,0.57,7.7,10.003
2018/6/2 15:00,Clear,,,33.6,0.54,5.7,10.003
2018/6/2 16:00,Clear,,,32.62,0.5,4.11,10.003
2018/6/2 17:00,Clear,,,31.61,0.57,4.6,10.003
2018/6/2 18:00,Clear,,,29.61,0.64,5.7,10.003
2018/6/2 19:00,Clear,,,28.62,0.67,5.7,10.003
2018/6/2 20:00,Clear,,,28.62,0.72,4.11,10.003
2018/6/2 21:00,Clear,,,28.62,0.72,6.7,10.003
2018/6/2 22:00,Clear,,,28.62,0.72,6.21,10.003
2018/6/2 23:00,Clear,,,28.62,0.72,6.21,10.003
2018/6/3 0:00,Clear,,,28.62,0.72,6.21,10.003
2018/6/3 1:00,Clear,,,28.62,0.72,5.7,10.003
2018/6/3 2:00,Clear,,,27.62,0.76,3.1,10.003
2018/6/3 3:00,Clear,,,27.62,0.76,4.11,10.003
2018/6/3 4:00,Clear,,,27.62,0.81,5.09,10.003
2018/6/3 5:00,Clear,,,27.62,0.81,6.21,10.003
2018/6/3 6:00,Clear,,,27.62,0.81,6.21,10.003
2018/6/3 7:00,Clear,,,28.62,0.72,6.21,10.003
2018/6/3 8:00,Clear,,,29.61,0.68,6.7,10.003
2018/6/3 9:00,Clear,,,29.61,0.68,6.21,10.003
2018/6/3 10:00,Clear,,,30.62,0.64,6.21,10.003
2018/6/3 11:00,Clear,,,30.62,0.6,4.11,10.003
2018/6/3 12:00,Clear,,,32.62,0.57,4.11,10.003
2018/6/3 13:00,Clear,,,32.62,0.57,5.09,10.003
2018/6/3 14:00,Clear,,,32.62,0.57,5.09,10.003
2018/6/3 15:00,Clear,,,32.62,0.57,5.7,10.003
2018/6/3 16:00,Clear,,,31.61,0.6,7.2,10.003
2018/6/3 17:00,Clear,,,31.61,0.6,6.7,10.003
2018/6/3 18:00,Clear,,,29.61,0.68,6.7,10.003
2018/6/3 19:00,Clear,,,29.61,0.68,7.7,10.003
2018/6/3 20:00,Clear,,,28.62,0.76,6.7,10.003
2018/6/3 21:00,Clear,,,28.62,0.76,6.7,10.003
2018/6/3 22:00,Clear,,,28.62,0.76,6.7,10.003
2018/6/3 23:00,Clear,,,28.62,0.81,6.21,10.003
2018/6/4 0:00,Clear,,,28.62,0.81,5.7,10.003
2018/6/4 1:00,Clear,,,28.62,0.81,5.09,10.003
2018/6/4 2:00,Clear,,,28.62,0.81,4.6,10.003
2018/6/4 3:00,Clear,,,28.62,0.81,3.1,10.003
2018/6/4 4:00,Clear,,,28.62,0.81,4.11,10.003
2018/6/4 5:00,Clear,,,28.62,0.81,3.6,10.003
2018/6/4 6:00,Clear,,,26.6,0.97,5.09,8.005
2018/6/4 7:00,Clear,,,27.62,0.86,5.09,10.003
2018/6/4 8:00,Clear,,,29.61,0.76,5.7,10.003
2018/6/4 9:00,Clear,,,30.62,0.68,7.2,10.003
2018/6/4 10:00,Clear,,,30.62,0.68,6.7,10.003
2018/6/4 11:00,Clear,,,30.62,0.68,7.7,10.003
2018/6/4 12:00,Clear,,,30.62,0.68,8.21,10.003
2018/6/4 13:00,Clear,,,30.62,0.68,8.21,10.003
2018/6/4 14:00,Clear,,,31.61,0.6,7.7,10.003
2018/6/4 15:00,Clear,,,30.62,0.68,10.8,10.003
2018/6/4 16:00,Clear,,,29.61,0.72,6.7,10.003
2018/6/4 17:00,Clear,,,29.61,0.76,6.7,10.003
2018/6/4 18:00,Clear,,,29.61,0.76,7.7,10.003
2018/6/4 19:00,Clear,,,29.61,0.76,7.2,10.003
2018/6/4 20:00,Clear,,,27.62,0.81,5.7,10.003
2018/6/4 21:00,Clear,,,28.62,0.76,5.09,10.003
2018/6/4 22:00,Clear,,,28.62,0.76,5.09,10.003
2018/6/4 23:00,Clear,,,28.62,0.81,4.6,10.003
2018/6/5 0:00,Clear,,,28.62,0.81,4.6,10.003
2018/6/5 1:00,Clear,,,26.6,0.91,6.7,6.994
2018/6/5 2:00,Clear,,,26.6,0.86,4.11,10.003
2018/6/5 3:00,Clear,,,26.6,0.91,6.7,10.003
2018/6/5 4:00,Clear,,,26.6,0.91,4.6,10.003
2018/6/5 5:00,Clear,,,26.6,0.91,4.6,10.003
2018/6/5 6:00,Clear,,,26.6,0.91,3.1,10.003
2018/6/5 7:00,Clear,,,27.62,0.91,4.6,10.003
2018/6/5 8:00,Clear,,,27.62,0.91,3.6,10.003
2018/6/5 9:00,Clear,,,28.62,0.86,4.11,10.003
2018/6/5 10:00,Clear,,,29.61,0.76,7.7,10.003
2018/6/5 11:00,Clear,,,29.61,0.76,5.7,10.003
2018/6/5 12:00,Clear,,,28.62,0.86,5.09,10.003
2018/6/5 13:00,Clear,,,27.62,0.81,4.6,10.003
2018/6/5 14:00,Clear,,,27.62,0.86,6.7,10.003
2018/6/5 15:00,Clear,,,28.62,0.81,6.21,10.003
2018/6/5 16:00,Clear,,,28.62,0.86,4.6,10.003
2018/6/5 17:00,Clear,,,28.62,0.76,4.6,10.003
2018/6/5 18:00,Clear,,,28.62,0.76,4.11,10.003
2018/6/5 19:00,Clear,,,27.62,0.86,4.6,10.003
2018/6/5 20:00,Clear,,,28.62,0.81,6.7,10.003
2018/6/5 21:00,Clear,,,27.62,0.91,5.7,10.003
2018/6/5 22:00,Clear,,,27.62,0.86,5.7,10.003
2018/6/5 23:00,Clear,,,27.62,0.86,4.6,10.003
2018/6/6 0:00,Clear,,,27.62,0.86,4.6,10.003
2018/6/6 1:00,Clear,,,28.62,0.81,5.7,10.003
